DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
LB202200000011,LBGE81FL,LB,2022,11,LB2022MIS,52224.33203,75530.75,65595.11719,81641.57031,108877.7109,72.51720428,67.81835938,88.11071014,68.26935577,70.45809174,28.62064743,27.89266205,28.07285118,30.23318291,29.65750122,9.044401169,9.038281441,9.081120491,9.110807419,9.038281441,2,16.33691406,0.333474427,0.326211989,0.325304687,0.290129691,0.295684069,0,0,0,0,0,42.9380455,13,0,0.077566504,0.055063602,0.468504906,0.668464839,0.574502885,24.24407387,24.21440315,24.68261719,25.75648117,25.77119446,1.344395161,88.04107666,2.717064381,1.787564993,0.934726477,0.416558087,0.304207325,0.193688527,0.180730194,0.244056478,0.443321854,0.264082938,0.13208279,0.126749963,0.213119224,30.84062576,31.34765816,31.54648399,31.25325584,31.26979256,26.29622459,26.80677223,26.98463631,26.67578125,26.72890663,21.79622459,22.30937576,22.46536446,22.14244843,22.23151016,0.264287114,19.86750031,20.53614616,21.29238701,21.27978325,21.88488579,3.292708397,3.389322996,3.405989647,3.384765625,3.398697853,238.7779999,229.8583374,300.1041565,231.0757904,239.4657593,3600.640381,3810.700684,4758.70752,3167.700684,3474.622559,26.56124687,27.0912838,27.28117752,27.41334915,27.04350281,25.86711121,24.83896255,24.64666176,25.38711739,26.29886055,26.03583145,25.80279922,0,10036.93945,11549.37793,12157.17188,11250.56445,14371.89941,67711.625,81572.85938,104955.7266,126627.9219,151419.4531,3166.536133,3814.757324,4908.257813,5921.758789,7081.135254,14.66627598,14.46772194,15.65841103,14.3825388,14.14983082
LB202200000012,LBGE81FL,LB,2022,12,LB2022MIS,52224.33203,75530.75,65595.11719,81641.57031,108877.7109,72.51720428,67.81835938,88.11071014,68.26935577,70.45809174,28.62064743,27.89266205,28.07285118,30.23318291,29.65750122,9.044401169,9.038281441,9.081120491,9.110807419,9.038281441,2,16.33691406,0.333474427,0.326211989,0.325304687,0.290129691,0.295684069,0,0,0,0,0,42.9380455,13,0,0.077566504,0.055063602,0.468504906,0.668464839,0.574502885,24.24407387,24.21440315,24.68261719,25.75648117,25.77119446,1.344395161,88.04107666,2.717064381,1.787564993,0.934726477,0.416558087,0.304207325,0.193688527,0.180730194,0.244056478,0.443321854,0.264082938,0.13208279,0.126749963,0.213119224,30.84062576,31.34765816,31.54648399,31.25325584,31.26979256,26.29622459,26.80677223,26.98463631,26.67578125,26.72890663,21.79622459,22.30937576,22.46536446,22.14244843,22.23151016,0.264287114,19.86750031,20.53614616,21.29238701,21.27978325,21.88488579,3.292708397,3.389322996,3.405989647,3.384765625,3.398697853,238.7779999,229.8583374,300.1041565,231.0757904,239.4657593,3600.640381,3810.700684,4758.70752,3167.700684,3474.622559,26.56124687,27.0912838,27.28117752,27.41334915,27.04350281,25.86711121,24.83896255,24.64666176,25.38711739,26.29886055,26.03583145,25.80279922,0,10036.93945,11549.37793,12157.17188,11250.56445,14371.89941,67711.625,81572.85938,104955.7266,126627.9219,151419.4531,3166.536133,3814.757324,4908.257813,5921.758789,7081.135254,14.66627598,14.46772194,15.65841103,14.3825388,14.14983082
LB202200000013,LBGE81FL,LB,2022,13,LB2022MIS,91106.5,104137.3359,117359.5938,129751.6797,156111.9688,72.36911774,67.4276886,87.96005249,68.69991302,70.32853699,29.07029152,28.09694481,28.33420181,30.57003021,30.10341454,8.917578697,8.909288406,8.953429222,8.984158516,8.909288406,2,5.68710947,0.233784378,0.250140786,0.248590887,0.230341673,0.256876349,0,0,0,0,0,47.89138794,13,0,0.084593803,0.058844291,0.493730307,0.67211163,0.583911538,24.69389534,24.49914932,25.04641342,26.22591782,26.12769318,0.155014515,98.98527527,11.61057472,3.646882534,5.091333866,0.39443633,0.275179446,0.164995775,0.154961869,0.2157287,0.408649117,0.228823334,0.105188444,0.102042735,0.178037286,30.83506966,31.34296989,31.54049492,31.24761391,31.26215363,26.35360336,26.86614609,27.04210091,26.73290062,26.78532982,21.91749191,22.43367958,22.58706665,22.26345444,22.35286522,0.757235587,20.31749916,20.90135384,21.75862503,21.88180542,22.15197372,3.291319609,3.390885592,3.407552242,3.381032944,3.399565935,238.1898804,228.6395874,299.7284546,232.2766571,239.0865021,3854.637451,4028.383057,5077.80127,3377.751953,3710.025391,26.64091682,27.11176109,27.28974152,27.43280029,27.06499672,25.88059044,24.82266235,24.6760807,25.39485931,26.31103706,25.99356079,25.80485344,0.003125,12757.25195,15370.49707,15736.33008,17324.06641,19933.44141,68047.79688,81977.85156,105476.8125,127256.6016,152171.2188,3182.257324,3833.696777,4932.626465,5951.158691,7116.291992,14.65973091,14.42882442,15.63488674,14.43973541,14.14237404
LB202200000014,LBGE81FL,LB,2022,14,LB2022MIS,82957.71094,92699.58594,109617.1484,142301.1094,163238.625,72.56707764,68.50823212,89.736763,67.61928558,70.55268097,28.60954475,28.02678108,28.78677177,30.00681877,30.26621246,8.925217628,8.923177719,8.937457085,8.947352409,8.923177719,2,14.42773247,0.307819366,0.306753904,0.297704786,0.268433481,0.30153349,0,0,0,0,0,36.74218369,13,0,0.081674665,0.056166325,0.469827741,0.664658904,0.573040783,24.33335304,24.38964081,25.05503273,25.71247292,26.01473618,0.730815411,80.57524872,7.197468281,1.122881293,1.042693138,0.407305151,0.292289466,0.181359246,0.169533685,0.230337083,0.427571923,0.249074295,0.120125301,0.115777671,0.195273653,30.8225708,31.32838631,31.51341248,31.2108078,31.24479294,26.33901978,26.8460083,27.02404594,26.71623421,26.76241302,21.89735222,22.40520859,22.57595634,22.26345444,22.32161522,1.079067826,20.05715942,20.75250053,21.32329559,21.41812515,21.7632618,3.283680677,3.379774332,3.397135496,3.373394251,3.389149427,238.2871094,231.5423737,304.8479004,228.1065216,239.1135864,3617.515381,3843.512695,4769.021484,3202.015137,3539.873047,26.57324982,27.08817863,27.27591133,27.41427231,27.04171562,25.85944557,24.84121895,24.65247917,25.37782288,26.29255486,26.04180717,25.8202076,0,11567.60059,13688.61621,15105.81738,19005.98438,20851.74023,68069.28125,82003.73438,105510.1094,127296.7734,152219.25,3187.221191,3839.676758,4940.320313,5960.441406,7127.391113,14.64910507,14.58424091,15.76391411,14.3120966,14.13049889
LB202200000015,LBGE81FL,LB,2022,15,LB2022MIS,82957.71094,92699.58594,109617.1484,142301.1094,163238.625,72.56707764,68.50823212,89.736763,67.61928558,70.55268097,28.60954475,28.02678108,28.78677177,30.00681877,30.26621246,8.925217628,8.923177719,8.937457085,8.947352409,8.923177719,2,14.42773247,0.307819366,0.306753904,0.297704786,0.268433481,0.30153349,0,0,0,0,0,36.74218369,13,0,0.081674665,0.056166325,0.469827741,0.664658904,0.573040783,24.33335304,24.38964081,25.05503273,25.71247292,26.01473618,0.730815411,80.57524872,7.197468281,1.122881293,1.042693138,0.407305151,0.292289466,0.181359246,0.169533685,0.230337083,0.427571923,0.249074295,0.120125301,0.115777671,0.195273653,30.8225708,31.32838631,31.51341248,31.2108078,31.24479294,26.33901978,26.8460083,27.02404594,26.71623421,26.76241302,21.89735222,22.40520859,22.57595634,22.26345444,22.32161522,1.079067826,20.05715942,20.75250053,21.32329559,21.41812515,21.7632618,3.283680677,3.379774332,3.397135496,3.373394251,3.389149427,238.2871094,231.5423737,304.8479004,228.1065216,239.1135864,3617.515381,3843.512695,4769.021484,3202.015137,3539.873047,26.57324982,27.08817863,27.27591133,27.41427231,27.04171562,25.85944557,24.84121895,24.65247917,25.37782288,26.29255486,26.04180717,25.8202076,0,11567.60059,13688.61621,15105.81738,19005.98438,20851.74023,68069.28125,82003.73438,105510.1094,127296.7734,152219.25,3187.221191,3839.676758,4940.320313,5960.441406,7127.391113,14.64910507,14.58424091,15.76391411,14.3120966,14.13049889
LB202200000016,LBGE81FL,LB,2022,16,LB2022MIS,52224.33203,75530.75,65595.11719,81641.57031,108877.7109,72.51720428,67.81835938,88.11071014,68.26935577,70.45809174,28.62064743,27.89266205,28.07285118,30.23318291,29.65750122,9.044401169,9.038281441,9.081120491,9.110807419,9.038281441,2,16.33691406,0.333474427,0.326211989,0.325304687,0.290129691,0.295684069,0,0,0,0,0,42.9380455,13,0,0.077566504,0.055063602,0.468504906,0.668464839,0.574502885,24.24407387,24.21440315,24.68261719,25.75648117,25.77119446,1.344395161,88.04107666,2.717064381,1.787564993,0.934726477,0.416558087,0.304207325,0.193688527,0.180730194,0.244056478,0.443321854,0.264082938,0.13208279,0.126749963,0.213119224,30.84062576,31.34765816,31.54648399,31.25325584,31.26979256,26.29622459,26.80677223,26.98463631,26.67578125,26.72890663,21.79622459,22.30937576,22.46536446,22.14244843,22.23151016,0.264287114,19.86750031,20.53614616,21.29238701,21.27978325,21.88488579,3.292708397,3.389322996,3.405989647,3.384765625,3.398697853,238.7779999,229.8583374,300.1041565,231.0757904,239.4657593,3600.640381,3810.700684,4758.70752,3167.700684,3474.622559,26.56124687,27.0912838,27.28117752,27.41334915,27.04350281,25.86711121,24.83896255,24.64666176,25.38711739,26.29886055,26.03583145,25.80279922,0,10036.93945,11549.37793,12157.17188,11250.56445,14371.89941,67711.625,81572.85938,104955.7266,126627.9219,151419.4531,3166.536133,3814.757324,4908.257813,5921.758789,7081.135254,14.66627598,14.46772194,15.65841103,14.3825388,14.14983082
LB202200000017,LBGE81FL,LB,2022,17,LB2022MIS,78293.33594,91716.04688,107449.1719,122725.7031,146875.7656,72.46218872,66.31259155,85.54331207,70.03479004,70.28369904,29.2670002,28.20531273,28.47812462,30.28897667,30.71295547,8.943229675,8.92565155,9.009635925,9.068229675,8.92565155,2,15.06189632,0.156373143,0.136176929,0.149857089,0.110857517,0.140444428,0,0,0,0,0,58.29851151,13,0,0.066363811,0.045156147,0.460786998,0.606004,0.524488747,25.28503418,25.1951046,25.4782505,26.80750084,26.67365265,1.731007814,45.47532272,350.0802307,0.279801965,403.14328,0.415198982,0.310817271,0.185480565,0.172550514,0.238024324,0.446902692,0.273558497,0.12457329,0.119248018,0.206273764,30.86471367,31.37513161,31.58802032,31.31627655,31.296875,26.36888123,26.88906288,27.06093788,26.75794411,26.81080818,21.92148399,22.44947815,22.57838631,22.24804688,22.37122345,4.596065521,21.30306816,22.18489456,22.47837448,23.3260231,22.63434982,3.307421923,3.413541794,3.430208445,3.405729294,3.419791698,239.6630249,226.3608093,293.431366,238.5195313,240.3556061,NA,NA,NA,NA,3601.621582,26.66043663,27.0506134,27.23990059,27.34520912,27.04744148,25.8955555,24.74359703,24.70230484,25.39185715,26.31714821,25.90982056,25.75065804,0,10973.68945,13537.13379,14646.81152,16385.97852,18754.10156,22535.58203,27148.83789,34931.05469,42143.92969,50394.97266,3187.220947,3839.67627,4940.319824,5960.441406,7127.391113,14.69700432,14.23924446,15.47544193,14.58781242,14.18006516
LB202200000018,LBGE81FL,LB,2022,18,LB2022MIS,91106.5,104137.3359,117359.5938,129751.6797,156111.9688,72.36911774,67.4276886,87.96005249,68.69991302,70.32853699,29.07029152,28.09694481,28.33420181,30.57003021,30.10341454,8.917578697,8.909288406,8.953429222,8.984158516,8.909288406,2,5.68710947,0.233784378,0.250140786,0.248590887,0.230341673,0.256876349,0,0,0,0,0,47.89138794,13,0,0.084593803,0.058844291,0.493730307,0.67211163,0.583911538,24.69389534,24.49914932,25.04641342,26.22591782,26.12769318,0.155014515,98.98527527,11.61057472,3.646882534,5.091333866,0.39443633,0.275179446,0.164995775,0.154961869,0.2157287,0.408649117,0.228823334,0.105188444,0.102042735,0.178037286,30.83506966,31.34296989,31.54049492,31.24761391,31.26215363,26.35360336,26.86614609,27.04210091,26.73290062,26.78532982,21.91749191,22.43367958,22.58706665,22.26345444,22.35286522,0.757235587,20.31749916,20.90135384,21.75862503,21.88180542,22.15197372,3.291319609,3.390885592,3.407552242,3.381032944,3.399565935,238.1898804,228.6395874,299.7284546,232.2766571,239.0865021,3854.637451,4028.383057,5077.80127,3377.751953,3710.025391,26.64091682,27.11176109,27.28974152,27.43280029,27.06499672,25.88059044,24.82266235,24.6760807,25.39485931,26.31103706,25.99356079,25.80485344,0.003125,12757.25195,15370.49707,15736.33008,17324.06641,19933.44141,68047.79688,81977.85156,105476.8125,127256.6016,152171.2188,3182.257324,3833.696777,4932.626465,5951.158691,7116.291992,14.65973091,14.42882442,15.63488674,14.43973541,14.14237404
LB202200000019,LBGE81FL,LB,2022,19,LB2022MIS,54692.9375,73984.28906,78005.40625,92522.22656,114428.0781,72.34689331,66.70062256,86.20993042,69.419487,70.25057983,27.80761147,27.11041641,27.6527729,29.66493607,29.81669044,9.044343948,9.030527115,9.104094505,9.155309677,9.030527115,2,7.877930641,0.317200005,0.331466556,0.313888848,0.282247633,0.292379886,0,0,0,0,0,49.72762299,13,0,0.077238828,0.054435346,0.482113659,0.665987134,0.576357365,23.79493523,23.77802658,24.42728996,25.51932716,25.76499557,0.145858765,237.5999146,8.352485657,4.121280193,5.002223015,0.418441117,0.293741614,0.182996407,0.175624475,0.240457654,0.448283166,0.251077831,0.121782579,0.121783786,0.208608404,30.85914421,31.36744881,31.57929802,31.2964859,31.29270935,26.31295013,26.82899284,27.00489044,26.69487953,26.75425339,21.81480026,22.33692169,22.47520256,22.14117432,22.26218224,0.49498415,19.78225899,20.44563675,21.20180702,21.37372017,21.7132988,3.301273108,3.401475668,3.417911053,3.394082785,3.41015625,238.836853,226.8805542,294.6578674,235.6154938,239.5654602,3752.411377,3916.004639,4927.138184,3246.720215,3507.353516,26.58806992,27.11335945,27.28883171,27.42259407,27.05211067,25.89500809,24.80618668,24.65481949,25.42860603,26.31647301,25.97179031,25.74285507,0.09765625,9191.352539,10919.95605,12487.54395,12353.29883,14610.95801,55777.875,67196.15625,86457.9375,104310.5469,124732.7266,2608.664551,3142.684082,4043.534424,4878.47998,5833.600586,14.6783247,14.29970646,15.51888561,14.51692009,14.16228962
LB202200000020,LBGE81FL,LB,2022,20,LB2022MIS,42679.1875,29222.03125,62039.95313,43766.12891,49816.10547,72.35929108,67.64298248,88.84645844,68.56324005,70.33773041,29.5141964,28.91555595,28.81736183,30.55378723,30.71357918,8.758738518,8.75261879,8.781858444,8.802257538,8.75261879,2,8.218749046,0.256501973,0.24068056,0.215818748,0.176760405,0.200199187,0,0,0,0,0,54.62297058,13,0,0.059306785,0.04021854,0.429465771,0.591072261,0.501745999,25.49346161,25.30277824,25.66945267,26.67744827,26.75024796,1.979189277,275.1842957,181.7323456,21.0103569,205.9585724,0.405384064,0.290909737,0.176581338,0.167577267,0.231405124,0.428711176,0.248088613,0.115825497,0.114284858,0.197426394,30.81714439,31.32617378,31.51441002,31.21870804,31.23923683,26.41575623,26.92818451,27.10214043,26.79555893,26.84124756,22.05840492,22.57355309,22.73255348,22.41644859,22.48661804,3.458498478,21.47272873,21.69000053,22.52154541,22.80111122,22.78691864,3.286241293,3.388310194,3.404976845,3.374710798,3.395949125,237.7901001,229.1954193,302.5201416,231.3811188,238.8633575,NA,NA,NA,NA,3004.290527,26.66613388,27.06697655,27.25453377,27.36948013,27.06108475,25.89436531,24.77527237,24.70566368,25.38911438,26.31912041,25.95187378,25.78276634,0.025,3520.775635,4313.122559,4942.947754,5843.526367,6360.860352,17303.67383,20845.90625,26821.38672,32359.70508,38695.16797,3187.221191,3839.676758,4940.320313,5960.441406,7127.391602,14.65147209,14.48243904,15.69009495,14.43096066,14.13308525
LB202200000021,LBGE81FL,LB,2022,21,LB2022MIS,78293.33594,91716.04688,107449.1719,122725.7031,146875.7656,72.35093689,66.92454529,87.10095978,69.29057312,70.27044678,29.19729805,28.13722229,28.4553833,30.31669617,30.30113602,8.883854866,8.87174511,8.929600716,8.969965935,8.87174511,2,6.046273708,0.191446528,0.182694614,0.183874995,0.16057083,0.177102074,0,0,0,0,0,59.36100388,13,0,0.090294026,0.061927795,0.517388642,0.675698996,0.592694521,25.23808098,24.93439293,25.43194771,26.61888504,26.47963333,0.379287243,144.6311035,41.5301857,4.293781281,26.46611977,0.409951061,0.299438953,0.173099369,0.161434948,0.226513982,0.437212497,0.259144694,0.112689339,0.108385056,0.191739365,30.84309959,31.35212708,31.55434036,31.26862144,31.27118111,26.37782288,26.89357758,27.0675354,26.76028633,26.8126297,21.95924377,22.48038101,22.6247406,22.29865456,22.39943695,1.225377321,21.27886391,21.73156357,22.40851212,22.92107201,22.65812874,3.296224117,3.398958445,3.415625095,3.388020992,3.406597376,238.4848938,227.4737396,297.5042114,234.7579041,239.3831177,4065.887695,4167.133301,5240.718262,3425.252686,3755.380615,26.65846634,27.06898308,27.25546646,27.37154007,27.05687332,25.89299011,24.77214432,24.69908333,25.39204025,26.31734848,25.94428444,25.7739048,0.003125,10973.68945,13537.13379,14646.81152,16385.97852,18754.10156,61870.54688,74536.05469,95901.82813,115704.4844,138357.3906,3187.220947,3839.67627,4940.320313,5960.440918,7127.390625,14.66997337,14.35266495,15.57389736,14.50815964,14.15245247
LB202200000022,LBGE81FL,LB,2022,22,LB2022MIS,78293.33594,91716.04688,107449.1719,122725.7031,146875.7656,72.35093689,66.92454529,87.10095978,69.29057312,70.27044678,29.19729805,28.13722229,28.4553833,30.31669617,30.30113602,8.883854866,8.87174511,8.929600716,8.969965935,8.87174511,2,6.046273708,0.191446528,0.182694614,0.183874995,0.16057083,0.177102074,0,0,0,0,0,59.36100388,13,0,0.090294026,0.061927795,0.517388642,0.675698996,0.592694521,25.23808098,24.93439293,25.43194771,26.61888504,26.47963333,0.379287243,144.6311035,41.5301857,4.293781281,26.46611977,0.409951061,0.299438953,0.173099369,0.161434948,0.226513982,0.437212497,0.259144694,0.112689339,0.108385056,0.191739365,30.84309959,31.35212708,31.55434036,31.26862144,31.27118111,26.37782288,26.89357758,27.0675354,26.76028633,26.8126297,21.95924377,22.48038101,22.6247406,22.29865456,22.39943695,1.225377321,21.27886391,21.73156357,22.40851212,22.92107201,22.65812874,3.296224117,3.398958445,3.415625095,3.388020992,3.406597376,238.4848938,227.4737396,297.5042114,234.7579041,239.3831177,4065.887695,4167.133301,5240.718262,3425.252686,3755.380615,26.65846634,27.06898308,27.25546646,27.37154007,27.05687332,25.89299011,24.77214432,24.69908333,25.39204025,26.31734848,25.94428444,25.7739048,0.003125,10973.68945,13537.13379,14646.81152,16385.97852,18754.10156,61870.54688,74536.05469,95901.82813,115704.4844,138357.3906,3187.220947,3839.67627,4940.320313,5960.440918,7127.390625,14.66997337,14.35266495,15.57389736,14.50815964,14.15245247
LB202200000023,LBGE81FL,LB,2022,23,LB2022MIS,54692.9375,73984.28906,78005.40625,92522.22656,114428.0781,72.34689331,66.70062256,86.20993042,69.419487,70.25057983,27.80761147,27.11041641,27.6527729,29.66493607,29.81669044,9.044343948,9.030527115,9.104094505,9.155309677,9.030527115,2,7.877930641,0.317200005,0.331466556,0.313888848,0.282247633,0.292379886,0,0,0,0,0,49.72762299,13,0,0.077238828,0.054435346,0.482113659,0.665987134,0.576357365,23.79493523,23.77802658,24.42728996,25.51932716,25.76499557,0.145858765,237.5999146,8.352485657,4.121280193,5.002223015,0.418441117,0.293741614,0.182996407,0.175624475,0.240457654,0.448283166,0.251077831,0.121782579,0.121783786,0.208608404,30.85914421,31.36744881,31.57929802,31.2964859,31.29270935,26.31295013,26.82899284,27.00489044,26.69487953,26.75425339,21.81480026,22.33692169,22.47520256,22.14117432,22.26218224,0.49498415,19.78225899,20.44563675,21.20180702,21.37372017,21.7132988,3.301273108,3.401475668,3.417911053,3.394082785,3.41015625,238.836853,226.8805542,294.6578674,235.6154938,239.5654602,3752.411377,3916.004639,4927.138184,3246.720215,3507.353516,26.58806992,27.11335945,27.28883171,27.42259407,27.05211067,25.89500809,24.80618668,24.65481949,25.42860603,26.31647301,25.97179031,25.74285507,0.09765625,9191.352539,10919.95605,12487.54395,12353.29883,14610.95801,55777.875,67196.15625,86457.9375,104310.5469,124732.7266,2608.664551,3142.684082,4043.534424,4878.47998,5833.600586,14.6783247,14.29970646,15.51888561,14.51692009,14.16228962
LB202200000024,LBGE81FL,LB,2022,24,LB2022MIS,42679.1875,29222.03125,62039.95313,43766.12891,49816.10547,72.35929108,67.64298248,88.84645844,68.56324005,70.33773041,29.5141964,28.91555595,28.81736183,30.55378723,30.71357918,8.758738518,8.75261879,8.781858444,8.802257538,8.75261879,2,8.218749046,0.256501973,0.24068056,0.215818748,0.176760405,0.200199187,0,0,0,0,0,54.62297058,13,0,0.059306785,0.04021854,0.429465771,0.591072261,0.501745999,25.49346161,25.30277824,25.66945267,26.67744827,26.75024796,1.979189277,275.1842957,181.7323456,21.0103569,205.9585724,0.405384064,0.290909737,0.176581338,0.167577267,0.231405124,0.428711176,0.248088613,0.115825497,0.114284858,0.197426394,30.81714439,31.32617378,31.51441002,31.21870804,31.23923683,26.41575623,26.92818451,27.10214043,26.79555893,26.84124756,22.05840492,22.57355309,22.73255348,22.41644859,22.48661804,3.458498478,21.47272873,21.69000053,22.52154541,22.80111122,22.78691864,3.286241293,3.388310194,3.404976845,3.374710798,3.395949125,237.7901001,229.1954193,302.5201416,231.3811188,238.8633575,NA,NA,NA,NA,3004.290527,26.66613388,27.06697655,27.25453377,27.36948013,27.06108475,25.89436531,24.77527237,24.70566368,25.38911438,26.31912041,25.95187378,25.78276634,0.025,3520.775635,4313.122559,4942.947754,5843.526367,6360.860352,17303.67383,20845.90625,26821.38672,32359.70508,38695.16797,3187.221191,3839.676758,4940.320313,5960.441406,7127.391602,14.65147209,14.48243904,15.69009495,14.43096066,14.13308525
LB202200000025,LBGE81FL,LB,2022,25,LB2022MIS,91106.5,104137.3359,117359.5938,129751.6797,156111.9688,72.39147949,68.15931702,89.72084808,67.9747467,70.40697479,29.61616707,28.62111092,29.39097214,31.1734848,31.25854301,8.790813446,8.788050652,8.802763939,8.813006401,8.788049698,2,7.755794048,0.194921672,0.254486114,0.239369899,0.226364568,0.27961269,0,0,0,0,0,44.99744797,13,0,0.07553266,0.051623832,0.465284675,0.645329595,0.554182172,25.00353813,24.93888855,25.69398689,26.54285431,26.70732498,0.407070994,135.8704224,40.50262451,20.15964317,35.1067543,0.416537464,0.309217334,0.189088941,0.17440109,0.239705876,0.445835322,0.270602584,0.127725571,0.120843872,0.207538202,30.81099701,31.31849098,31.50169373,31.19874191,31.2315979,26.39425659,26.90329933,27.07931137,26.77092171,26.81640625,22.02018166,22.53043938,22.69893074,22.38573456,22.4435482,1.695479512,20.39090919,21.25666618,21.99699974,21.91222191,22.15610695,3.281365871,3.380295277,3.397193432,3.367983341,3.388975859,237.542923,230.3986206,304.7990723,228.9378204,238.6075439,3847,4031,5087,3427,3706.676025,26.65102959,27.11145592,27.28991699,27.43475342,27.06746292,25.87783051,24.8258152,24.68014908,25.38840103,26.30999756,25.99772644,25.81671715,0.025000002,12757.25195,15370.49707,15736.33008,17324.06641,19933.44141,46438.49609,55944.91406,71981.53125,86844.91406,103847.6328,3187.220703,3839.67627,4940.319824,5960.440918,7127.391113,14.64113712,14.55794144,15.75088787,14.36255074,14.1224575
LB202200000026,LBGE81FL,LB,2022,26,LB2022MIS,733.4766846,837.1081543,1099.388428,1331.381348,1454.43335,72.62875366,61.03099823,72.57289124,75.57422638,69.92417145,27.06210327,27.11993027,27.20385361,28.43907928,28.18270874,9.801794052,9.737862587,10.04331589,10.25642395,9.737861633,2,36.6171875,0.473420262,0.468786865,0.498110056,0.473132074,0.529937387,0,0,0,0,0,43.41963959,12,0,0.082788549,0.047590863,0.482859194,0.734003663,0.610761762,23.05160713,23.40651131,23.74064827,24.38011932,24.49192619,0.238620594,19.86230469,0.151873678,0.924733877,0.352721781,0.508808434,0.431288511,0.309043914,0.313676596,0.361489058,0.60532701,0.429328203,0.262635916,0.287059218,0.373843014,31.06141472,31.57460976,31.89149284,31.70672798,31.53715324,26.12669373,26.6754055,26.84311485,26.54469109,26.63794899,21.25962067,21.83674812,21.84817696,21.45030403,21.79929161,0,19.04111099,19.69309044,20.27744293,20.32115746,20.80114365,3.388845444,3.505671263,3.522337914,3.519849539,3.509143591,246.1276093,213.9546204,255.6262207,266.0099182,245.3739471,2859.206543,3138.854736,3853.60791,2459.049805,3225.183838,26.16486549,26.75883293,27.02039337,27.01011848,26.80678177,25.72801208,24.39731598,24.40812683,25.28219604,26.29619789,25.27262497,25.074049,25.28613281,156.6556549,169.2468262,227.0825958,245.0227661,256.7887878,747.1895752,796.5848999,907.0084839,968.3971558,1024.765503,34.96543884,37.27693939,42.44431305,45.31705475,47.9548645,14.86046505,13.24504375,14.59144878,15.20359898,14.34980392
